Start;End;iterations;iops;terse_version_3;fio_version;jobname;groupid;error;read_kb;read_bandwidth_kb;read_iops;read_runtime_ms;read_slat_min_us;read_slat_max_us;read_slat_mean_us;read_slat_dev_us;read_clat_min_us;read_clat_max_us;read_clat_mean_us;read_clat_dev_us;read_clat_pct01;read_clat_pct02;read_clat_pct03;read_clat_pct04;read_clat_pct05;read_clat_pct06;read_clat_pct07;read_clat_pct08;read_clat_pct09;read_clat_pct10;read_clat_pct11;read_clat_pct12;read_clat_pct13;read_clat_pct14;read_clat_pct15;read_clat_pct16;read_clat_pct17;read_clat_pct18;read_clat_pct19;read_clat_pct20;read_tlat_min_us;read_lat_max_us;read_lat_mean_us;read_lat_dev_us;read_bw_min_kb;read_bw_max_kb;read_bw_agg_pct;read_bw_mean_kb;read_bw_dev_kb;write_kb;write_bandwidth_kb;write_iops;write_runtime_ms;write_slat_min_us;write_slat_max_us;write_slat_mean_us;write_slat_dev_us;write_clat_min_us;write_clat_max_us;write_clat_mean_us;write_clat_dev_us;write_clat_pct01;write_clat_pct02;write_clat_pct03;write_clat_pct04;write_clat_pct05;write_clat_pct06;write_clat_pct07;write_clat_pct08;write_clat_pct09;write_clat_pct10;write_clat_pct11;write_clat_pct12;write_clat_pct13;write_clat_pct14;write_clat_pct15;write_clat_pct16;write_clat_pct17;write_clat_pct18;write_clat_pct19;write_clat_pct20;write_tlat_min_us;write_lat_max_us;write_lat_mean_us;write_lat_dev_us;write_bw_min_kb;write_bw_max_kb;write_bw_agg_pct;write_bw_mean_kb;write_bw_dev_kb;cpu_user;cpu_sys;cpu_csw;cpu_mjf;cpu_minf;iodepth_1;iodepth_2;iodepth_4;iodepth_8;iodepth_16;iodepth_32;iodepth_64;lat_2us;lat_4us;lat_10us;lat_20us;lat_50us;lat_100us;lat_250us;lat_500us;lat_750us;lat_1000us;lat_2ms;lat_4ms;lat_10ms;lat_20ms;lat_50ms;lat_100ms;lat_250ms;lat_500ms;lat_750ms;lat_1000ms;lat_2000ms;lat_over_2000ms;disk_name;disk_read_iops;disk_write_iops;disk_read_merges;disk_write_merges;disk_read_ticks;write_ticks;disk_queue_time;disk_util
1682349751;1682349816;1;25000;3;fio-3.28;IOPS-read;0;0;29897344;498280;124570;60001;0;1729;28.015641;53.492430;3;10217;1078.906810;1125.068021;1.000000%=3;5.000000%=3;10.000000%=4;20.000000%=309;30.000000%=321;40.000000%=423;50.000000%=552;60.000000%=815;70.000000%=1269;80.000000%=1974;90.000000%=2998;95.000000%=3620;99.000000%=4227;99.500000%=4358;99.900000%=4489;99.950000%=4554;99.990000%=4751;0%=0;0%=0;0%=0;5;10948;1108.262053;1160.003036;281720;607072;100.000000%;500112.806723;21455.244794;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;2.532333%;38.414667%;1506826;0;232;12.0%;0.1%;0.1%;0.1%;0.1%;87.8%;0.0%;0.00%;7.79%;4.19%;0.01%;0.01%;0.03%;0.11%;35.50%;10.26%;6.59%;15.84%;17.18%;2.49%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;sda;1499475;69;3;91;180904;26;180950;87.00%
1682540855;1682540920;1;1000;3;fio-3.28;IOPS-read;0;0;1200000;19999;4999;60003;2;3776;50.765642;74.586332;2;2963;9.941684;42.478773;1.000000%=4;5.000000%=5;10.000000%=6;20.000000%=7;30.000000%=8;40.000000%=8;50.000000%=8;60.000000%=9;70.000000%=9;80.000000%=10;90.000000%=12;95.000000%=13;99.000000%=13;99.500000%=14;99.900000%=31;99.950000%=888;99.990000%=2375;0%=0;0%=0;0%=0;7;4635;62.986029;89.125838;19984;20080;100.000000%;20022.815126;4.142330;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;0.104332%;6.633912%;365214;0;184;99.9%;0.1%;0.1%;0.1%;0.1%;0.0%;0.0%;0.00%;0.28%;77.39%;22.15%;0.10%;0.00%;0.01%;0.01%;0.01%;0.01%;0.03%;0.02%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;sda;65571;50;2;90;9628;26;9674;62.42%
1682540920;1682540984;1;2000;3;fio-3.28;IOPS-read;0;0;2400000;39998;9999;60002;0;1750;30.489692;54.952744;2;5052;10.471892;135.559322;1.000000%=3;5.000000%=3;10.000000%=3;20.000000%=3;30.000000%=4;40.000000%=4;50.000000%=4;60.000000%=4;70.000000%=5;80.000000%=5;90.000000%=6;95.000000%=6;99.000000%=8;99.500000%=8;99.900000%=2768;99.950000%=3948;99.990000%=4554;0%=0;0%=0;0%=0;5;6705;42.465945;153.325395;40000;40072;100.000000%;40030.924370;3.571224;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;0.390663%;6.718933%;727341;0;228;99.7%;0.1%;0.1%;0.1%;0.1%;0.1%;0.0%;0.00%;26.84%;72.77%;0.13%;0.03%;0.01%;0.01%;0.01%;0.01%;0.01%;0.05%;0.09%;0.05%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;sda;128513;80;1;90;15154;34;15204;65.55%
1682540984;1682541048;1;3000;3;fio-3.28;IOPS-read;0;0;3600000;59997;14999;60003;0;3730;30.499125;54.356196;2;4815;16.304784;202.334421;1.000000%=3;5.000000%=3;10.000000%=3;20.000000%=3;30.000000%=4;40.000000%=4;50.000000%=5;60.000000%=5;70.000000%=6;80.000000%=6;90.000000%=6;95.000000%=6;99.000000%=8;99.500000%=11;99.900000%=4227;99.950000%=4358;99.990000%=4489;0%=0;0%=0;0%=0;5;8100;48.425546;215.606016;60016;60080;100.000000%;60052.100840;3.793260;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;0.167998%;14.196144%;1076700;0;225;99.6%;0.1%;0.1%;0.1%;0.1%;0.2%;0.0%;0.00%;23.01%;76.44%;0.17%;0.02%;0.01%;0.01%;0.02%;0.01%;0.01%;0.05%;0.10%;0.17%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;sda;180210;77;2;92;21889;32;21944;68.11%
1682541048;1682541113;1;4000;3;fio-3.28;IOPS-read;0;0;4800000;79997;19999;60002;0;4041;29.226969;53.170360;2;4714;16.513289;212.327845;1.000000%=3;5.000000%=3;10.000000%=3;20.000000%=3;30.000000%=3;40.000000%=3;50.000000%=3;60.000000%=3;70.000000%=4;80.000000%=4;90.000000%=5;95.000000%=6;99.000000%=7;99.500000%=12;99.900000%=4227;99.950000%=4292;99.990000%=4489;0%=0;0%=0;0%=0;5;7437;47.078725;225.167778;80000;80136;100.000000%;80056.470588;4.957654;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;1.346991%;12.153919%;1426363;0;232;99.6%;0.1%;0.1%;0.1%;0.1%;0.2%;0.0%;0.00%;64.36%;35.05%;0.14%;0.01%;0.01%;0.04%;0.02%;0.02%;0.02%;0.05%;0.10%;0.19%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;sda;245732;114;63;90;29203;43;29275;70.95%
1682541113;1682541177;1;5000;3;fio-3.28;IOPS-read;0;0;6000000;99995;24998;60003;0;2967;28.925052;52.403251;2;5185;37.393290;360.043268;1.000000%=3;5.000000%=3;10.000000%=3;20.000000%=3;30.000000%=3;40.000000%=3;50.000000%=3;60.000000%=4;70.000000%=4;80.000000%=5;90.000000%=6;95.000000%=6;99.000000%=123;99.500000%=4112;99.900000%=4358;99.950000%=4423;99.990000%=4554;0%=0;0%=0;0%=0;5;7703;67.722018;373.903968;100040;100160;100.000000%;100094.991597;5.545398;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;0.813656%;19.401741%;1607675;0;222;98.9%;0.2%;0.1%;0.1%;0.1%;0.7%;0.0%;0.00%;52.27%;46.42%;0.24%;0.02%;0.01%;0.15%;0.02%;0.01%;0.01%;0.05%;0.19%;0.60%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;sda;308024;80;3;94;35534;35;35586;72.22%
1682541177;1682541242;1;6000;3;fio-3.28;IOPS-read;0;0;7200000;119996;29999;60002;0;2858;28.815166;53.585102;2;4956;105.431522;625.146809;1.000000%=3;5.000000%=3;10.000000%=3;20.000000%=3;30.000000%=4;40.000000%=4;50.000000%=4;60.000000%=4;70.000000%=4;80.000000%=5;90.000000%=6;95.000000%=7;99.000000%=4177;99.500000%=4292;99.900000%=4489;99.950000%=4554;99.990000%=4685;0%=0;0%=0;0%=0;5;7124;135.750993;643.607417;116408;123768;100.000000%;120097.411765;121.131479;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;0.763992%;20.678793%;1797761;0;230;95.7%;1.7%;0.2%;0.1%;0.1%;2.3%;0.0%;0.00%;22.50%;73.10%;0.77%;0.04%;0.01%;0.79%;0.26%;0.05%;0.03%;0.06%;0.72%;1.67%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;sda;360454;70;3;93;43312;29;43359;73.09%
1682541242;1682541306;1;7000;3;fio-3.28;IOPS-read;0;0;8400000;139995;34998;60002;0;1721;28.456844;52.234823;2;5139;208.408210;864.079807;1.000000%=3;5.000000%=3;10.000000%=3;20.000000%=3;30.000000%=3;40.000000%=3;50.000000%=4;60.000000%=4;70.000000%=4;80.000000%=5;90.000000%=10;95.000000%=1646;99.000000%=4292;99.500000%=4358;99.900000%=4554;99.950000%=4620;99.990000%=4751;0%=0;0%=0;0%=0;5;6782;238.233222;887.893388;134936;145304;100.000000%;140112.739496;238.397426;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;1.501995%;26.522245%;2087063;0;223;90.0%;4.2%;0.6%;0.1%;0.1%;4.9%;0.0%;0.00%;48.27%;41.63%;2.51%;0.07%;0.02%;1.58%;0.61%;0.17%;0.07%;0.10%;2.47%;2.51%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;sda;425769;73;2;88;50328;26;50371;74.50%
1682541306;1682541370;1;8000;3;fio-3.28;IOPS-read;0;0;9600000;159992;39998;60003;0;2936;28.037101;52.532410;2;5261;360.392723;1072.819118;1.000000%=3;5.000000%=3;10.000000%=3;20.000000%=3;30.000000%=4;40.000000%=4;50.000000%=4;60.000000%=4;70.000000%=5;80.000000%=9;90.000000%=528;95.000000%=3620;99.000000%=4227;99.500000%=4358;99.900000%=4489;99.950000%=4554;99.990000%=4751;0%=0;0%=0;0%=0;5;6966;389.801593;1101.943509;153584;166616;100.000000%;160083.764706;384.174596;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;1.651639%;30.763487%;2337576;0;228;80.5%;8.2%;1.5%;0.3%;0.1%;9.4%;0.0%;0.00%;23.37%;56.82%;6.10%;0.15%;0.02%;2.35%;1.14%;0.33%;0.13%;0.17%;6.88%;2.54%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;sda;487405;104;2;117;57445;45;57510;74.81%
1682541370;1682541435;1;9000;3;fio-3.28;IOPS-read;0;0;10800000;179994;44998;60002;0;3220;27.693316;52.148454;2;5797;501.805174;1193.747769;1.000000%=3;5.000000%=3;10.000000%=3;20.000000%=3;30.000000%=4;40.000000%=4;50.000000%=4;60.000000%=4;70.000000%=5;80.000000%=12;90.000000%=2965;95.000000%=3620;99.000000%=4227;99.500000%=4358;99.900000%=4489;99.950000%=4554;99.990000%=4751;0%=0;0%=0;0%=0;5;7403;530.864695;1225.626908;168584;191680;100.000000%;180139.764706;919.647346;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;2.257326%;31.515562%;2503460;0;224;76.0%;7.8%;1.0%;0.2%;0.1%;14.8%;0.0%;0.00%;29.06%;46.72%;6.30%;0.18%;0.02%;1.76%;0.73%;0.16%;0.07%;0.34%;12.19%;2.46%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;sda;540650;71;1;90;63666;58;63740;75.45%
1682541435;1682541499;1;10000;3;fio-3.28;IOPS-read;0;0;12000000;199990;49997;60003;0;3142;28.013379;52.893427;2;5534;619.915137;1252.380200;1.000000%=3;5.000000%=3;10.000000%=3;20.000000%=3;30.000000%=4;40.000000%=4;50.000000%=4;60.000000%=4;70.000000%=5;80.000000%=1581;90.000000%=2998;95.000000%=3620;99.000000%=4227;99.500000%=4358;99.900000%=4489;99.950000%=4554;99.990000%=4751;0%=0;0%=0;0%=0;5;7236;649.300799;1285.863806;182432;217840;100.000000%;200153.882353;1637.119753;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;1.557313%;28.292289%;2663759;0;237;72.7%;6.0%;0.7%;0.1%;0.1%;20.4%;0.0%;0.00%;28.54%;43.97%;5.05%;0.21%;0.03%;1.16%;0.40%;0.10%;0.06%;2.18%;15.84%;2.46%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;sda;605893;58;0;96;71832;26;71876;76.21%
1682541499;1682541563;1;11000;3;fio-3.28;IOPS-read;0;0;13200000;219989;54997;60003;0;1723;28.282640;53.053239;2;5423;710.603404;1272.208226;1.000000%=3;5.000000%=3;10.000000%=3;20.000000%=3;30.000000%=4;40.000000%=4;50.000000%=4;60.000000%=4;70.000000%=11;80.000000%=1957;90.000000%=2998;95.000000%=3620;99.000000%=4227;99.500000%=4358;99.900000%=4489;99.950000%=4554;99.990000%=4685;0%=0;0%=0;0%=0;5;6671;740.246014;1306.434572;194464;245880;100.000000%;220167.865546;2686.384836;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;2.909971%;39.613604%;2386446;0;232;69.2%;4.4%;0.6%;0.1%;0.1%;25.7%;0.0%;0.00%;28.55%;40.47%;3.88%;0.28%;0.03%;0.72%;0.26%;0.08%;0.11%;5.99%;17.16%;2.48%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;sda;665811;83;1;99;79424;34;79478;76.53%
1682541563;1682541628;1;12000;3;fio-3.28;IOPS-read;0;0;14400000;239988;59997;60003;0;2864;27.620529;53.305076;2;9663;766.918640;1269.024992;1.000000%=3;5.000000%=3;10.000000%=3;20.000000%=3;30.000000%=3;40.000000%=3;50.000000%=4;60.000000%=4;70.000000%=790;80.000000%=1957;90.000000%=2965;95.000000%=3620;99.000000%=4227;99.500000%=4358;99.900000%=4489;99.950000%=4554;99.990000%=4685;0%=0;0%=0;0%=0;5;9766;795.866777;1303.791543;206184;274184;100.000000%;240180.235294;3834.764511;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;4.081626%;67.680323%;722818;0;237;66.0%;3.3%;0.5%;0.1%;0.1%;30.1%;0.0%;0.00%;41.70%;24.00%;3.18%;0.27%;0.03%;0.46%;0.17%;0.14%;0.56%;9.89%;17.12%;2.47%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;sda;720874;81;3;92;86465;79;86562;77.14%
1682541628;1682541692;1;13000;3;fio-3.28;IOPS-read;0;0;15600000;259987;64996;60003;0;3259;28.069321;53.601992;2;6323;825.319012;1262.341990;1.000000%=3;5.000000%=3;10.000000%=3;20.000000%=3;30.000000%=3;40.000000%=4;50.000000%=4;60.000000%=5;70.000000%=1236;80.000000%=1974;90.000000%=2998;95.000000%=3620;99.000000%=4227;99.500000%=4358;99.900000%=4489;99.950000%=4554;99.990000%=4685;0%=0;0%=0;0%=0;5;8069;854.716066;1297.181312;216344;304040;99.949199%;259854.924370;5268.254931;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;3.337967%;65.753676%;788424;1;229;61.9%;2.5%;0.4%;0.1%;0.1%;35.1%;0.0%;0.00%;39.06%;22.75%;2.34%;0.24%;0.03%;0.30%;0.15%;0.53%;1.75%;13.13%;17.26%;2.47%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;sda;786037;96;0;90;94374;26;94419;77.53%
1682541692;1682541757;1;14000;3;fio-3.28;IOPS-read;0;0;16774624;279572;69893;60001;0;2000;27.902590;53.628109;2;9430;868.190218;1253.747065;1.000000%=3;5.000000%=3;10.000000%=3;20.000000%=3;30.000000%=3;40.000000%=4;50.000000%=4;60.000000%=45;70.000000%=1269;80.000000%=1974;90.000000%=2998;95.000000%=3653;99.000000%=4227;99.500000%=4358;99.900000%=4489;99.950000%=4554;99.990000%=4882;0%=0;0%=0;0%=0;5;10936;897.415494;1288.894078;224304;336080;100.000000%;280214.117647;7032.854928;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;3.685333%;63.008667%;848411;0;231;57.9%;2.1%;0.3%;0.1%;0.1%;39.6%;0.0%;0.00%;37.79%;20.09%;1.90%;0.22%;0.03%;0.23%;0.29%;1.53%;3.37%;14.77%;17.29%;2.49%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;sda;842528;63;2;94;101168;26;101212;77.57%
1682541757;1682541821;1;15000;3;fio-3.28;IOPS-read;0;0;18000000;299990;74997;60002;0;2638;27.871681;53.516735;2;9970;896.464876;1236.592440;1.000000%=3;5.000000%=3;10.000000%=3;20.000000%=3;30.000000%=3;40.000000%=4;50.000000%=4;60.000000%=749;70.000000%=1269;80.000000%=1957;90.000000%=2965;95.000000%=3620;99.000000%=4227;99.500000%=4358;99.900000%=4489;99.950000%=4554;99.990000%=4685;0%=0;0%=0;0%=0;5;11602;925.665185;1271.508011;231280;369192;100.000000%;300231.663866;9157.196955;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;3.280311%;61.224592%;903560;0;225;54.1%;1.6%;0.2%;0.1%;0.1%;43.9%;0.0%;0.00%;32.08%;22.00%;1.45%;0.20%;0.03%;0.16%;0.79%;3.26%;4.92%;15.54%;17.08%;2.48%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;sda;901102;67;0;84;108398;25;108440;78.15%
1682541821;1682541885;1;16000;3;fio-3.28;IOPS-read;0;0;19200000;319984;79996;60003;0;3917;28.109451;53.769691;3;8207;930.167729;1226.163835;1.000000%=3;5.000000%=3;10.000000%=3;20.000000%=3;30.000000%=3;40.000000%=4;50.000000%=12;60.000000%=806;70.000000%=1286;80.000000%=1974;90.000000%=2998;95.000000%=3620;99.000000%=4227;99.500000%=4358;99.900000%=4489;99.950000%=4554;99.990000%=4816;0%=0;0%=0;0%=0;5;8210;959.607988;1261.081091;237184;403272;99.945291%;319808.941176;11922.136410;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;3.302956%;58.688884%;968942;0;240;49.7%;1.3%;0.1%;0.1%;0.1%;48.7%;0.0%;0.00%;30.06%;19.61%;1.23%;0.17%;0.03%;0.13%;1.92%;5.36%;5.96%;15.84%;17.19%;2.50%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;sda;966037;65;2;92;116749;26;116794;78.55%
1682541885;1682541950;1;17000;3;fio-3.28;IOPS-read;0;0;20359312;339316;84829;60001;0;3366;27.987795;53.721674;3;9232;950.728666;1215.341095;1.000000%=3;5.000000%=3;10.000000%=3;20.000000%=3;30.000000%=3;40.000000%=4;50.000000%=444;60.000000%=815;70.000000%=1269;80.000000%=1974;90.000000%=2998;95.000000%=3620;99.000000%=4227;99.500000%=4358;99.900000%=4489;99.950000%=4554;99.990000%=4816;0%=0;0%=0;0%=0;5;9358;980.042769;1250.362844;245464;435048;100.000000%;340263.798319;13537.585429;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;3.293333%;56.402000%;1026664;0;229;46.2%;0.9%;0.1%;0.1%;0.1%;52.7%;0.0%;0.00%;30.14%;16.04%;0.82%;0.11%;0.03%;0.11%;3.76%;7.14%;6.39%;15.75%;17.22%;2.48%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;sda;1020315;72;2;100;122998;48;123063;78.48%
