timestamp,robot_count
1684283767,28
1684283771,28
1684283774,29
1684283777,32
1684283781,33
1684283784,33
1684283787,34
1684283791,34
1684283794,34
1684283797,35
1684283801,35
1684283804,38
1684283808,39
1684283811,39
1684283814,40
1684283818,41
1684283821,41
1684283825,42
1684283828,42
1684283831,43
1684283835,43
1684283838,43
1684283841,44
1684283845,46
1684283848,46
1684283852,47
1684283855,48
1684283858,48
1684283862,50
1684283865,49
1684283869,49
1684283872,50
1684283876,53
1684283879,54
1684283883,55
1684283886,58
1684283890,59
1684283893,60
1684283896,60
1684283900,61
1684283903,60
1684283907,62
1684283910,64
1684283914,64
1684283917,67
1684283921,69
1684283925,70
1684283928,70
1684283931,72
1684283935,72
1684283938,73
1684283942,74
1684283945,76
1684283949,77
1684283953,79
1684283956,80
1684283960,83
1684283963,86
1684283967,86
1684283971,89
1684283974,91
1684283978,92
1684283982,93
1684283985,94
1684283989,96
1684283992,97
1684283996,100
1684284000,100
1684284003,104
1684284007,107
1684284011,108
1684284015,109
1684284018,108
1684284022,109
1684284025,111
1684284029,114
1684284033,114
1684284037,114
1684284041,114
1684284045,112
1684284048,112
1684284052,112
1684284056,111
1684284059,110
1684284063,110
1684284067,110
1684284071,110
1684284075,110
1684284079,108
1684284082,107
1684284086,107
1684284090,107
1684284094,107
1684284098,105
1684284101,105
1684284105,104
1684284109,104
1684284113,104
1684284117,103
1684284120,103
1684284124,102
1684284128,102
1684284132,102
1684284135,99
1684284139,99
1684284143,99
1684284147,99
1684284150,98
1684284154,96
1684284158,96
1684284161,96
1684284165,96
1684284169,95
1684284173,95
1684284177,95
1684284181,95
1684284184,95
1684284188,95
1684284192,94
1684284195,94
1684284199,92
1684284203,91
1684284207,90
1684284210,90
1684284214,90
1684284218,88
1684284221,88
1684284225,87
1684284229,86
1684284232,85
1684284236,85
1684284240,85
1684284244,84
1684284248,84
1684284251,84
1684284255,84
1684284259,83
1684284262,83
1684284266,83
1684284270,82
1684290007,1
1684290010,14
1684290014,25
1684290017,25
1684290021,25
1684290024,25
1684290028,25
1684290031,25
1684290034,25
1684290038,25
1684290041,25
1684290045,25
1684290048,25
1684290051,25
1684290055,25
1684290058,25
1684290062,25
1684290065,25
1684290068,25
1684290072,25
1684290075,25
1684290078,27
1684290082,28
1684290085,30
1684290089,30
1684290092,31
1684290095,33
1684290099,33
1684290102,33
1684290105,33
1684290109,33
1684290112,34
1684290116,35
1684290119,37
1684290122,39
1684290126,40
1684290129,41
1684290133,44
1684290136,44
1684290140,44
1684290143,44
1684290147,46
1684290150,46
1684290153,46
1684290157,49
1684290160,49
1684290164,50
1684290167,50
1684290171,50
1684290174,50
1684290178,50
1684290181,51
1684290185,51
1684290188,51
1684290192,52
1684290195,54
1684290199,54
1684290202,54
1684290206,56
1684290209,59
1684290213,61
1684290216,61
1684290220,60
1684290223,62
1684290227,63
1684290230,64
1684290234,64
1684290237,65
1684290241,67
1684290244,69
1684290248,72
1684290251,73
1684290255,73
1684290259,75
1684290262,76
1684290266,78
1684290269,79
1684290273,79
1684290277,82
1684290280,83
1684290284,85
1684290288,85
1684290291,86
1684290295,87
1684290298,91
1684290302,91
1684290306,91
1684290310,93
1684290314,99
1684290317,100
1684290321,101
1684290325,103
1684290328,105
1684290332,107
1684290336,107
1684290340,108
1684290343,108
1684290347,110
1684290351,113
1684290355,115
1684290358,116
1684290362,119
1684290366,122
1684290370,124
1684290374,125
1684290377,125
1684290381,127
1684290385,131
1684290389,132
1684290393,133
1684290397,133
1684290401,134
1684290405,136
1684290409,138
1684290412,138
1684290417,137
1684290421,138
1684290425,139
1684290428,139
1684290433,140
1684290436,141
1684290440,140
1684290444,140
1684290448,140
1684290452,140
1684290456,141
1684290460,140
1684290464,139
1684290468,139
1684290472,138
1684290476,138
1684290480,138
1684290484,138
1684290488,138
1684290492,138
1684290496,138
1684290500,138
1684290504,138
1684290508,137
1684290512,136
1684290516,135
1684290520,135
1684290524,134
1684290528,134
1684290532,134
1684290536,134
1684290540,134
1684290544,133
1684290549,133
1684290553,132
1684290557,132
1684290561,132
1684290565,131
1684290569,131
1684290573,131
1684290577,129
1684290581,129
1684290585,129
1684290589,129
1684290593,129
1684290597,127
1684290601,127
1684273419,2
1684273422,25
1684273426,25
1684273429,25
1684273432,25
1684273435,25
1684273439,25
1684273442,25
1684273445,25
1684273448,25
1684273452,25
1684273455,28
1684273458,28
1684273462,28
1684273465,28
1684273468,28
1684273471,29
1684273475,29
1684273478,29
1684273481,29
1684273484,30
1684273488,30
1684273491,30
1684273494,31
1684273497,31
1684273501,32
1684273504,33
1684273507,33
1684273510,33
1684273514,36
1684273517,37
1684273520,38
1684273523,40
1684273527,40
1684273530,41
1684273533,41
1684273536,41
1684273540,42
1684273543,45
1684273546,45
1684273550,47
1684273553,47
1684273556,47
1684273560,48
1684273563,48
1684273566,48
1684273570,51
1684273573,52
1684273576,53
1684273580,54
1684273583,56
1684273587,56
1684273590,56
1684273593,56
1684273596,56
1684273599,57
1684273603,58
1684273606,59
1684273610,63
1684273613,66
1684273616,67
1684273620,67
1684273623,68
1684273626,71
1684273630,71
1684273633,73
1684273637,75
1684273641,77
1684273644,80
1684273648,80
1684273652,81
1684273655,82
1684273659,84
1684273662,87
1684273666,89
1684273670,89
1684273673,90
1684273677,93
1684273681,92
1684273685,94
1684273689,98
1684273693,99
1684273697,102
1684273700,103
1684273704,104
1684273708,107
1684273711,109
1684273715,112
1684273719,114
1684273723,119
1684273727,124
1684273731,125
1684273735,125
1684273739,128
1684273743,128
1684273747,130
1684273751,131
1684273755,133
1684273759,135
1684273763,135
1684273767,138
1684273771,139
1684273775,139
1684273779,138
1684273783,138
1684273787,136
1684273791,135
1684273795,136
1684273799,136
1684273803,134
1684273808,134
1684273812,135
1684273816,135
1684273820,133
1684273825,132
1684273829,131
1684273833,130
1684273837,128
1684273841,127
1684273845,125
1684273850,123
1684273854,122
1684273859,122
1684273863,122
1684273867,122
1684273871,120
1684273875,120
1684273879,119
1684273883,117
1684273887,117
1684273891,116
1684273895,116
1684273899,115
1684273903,115
1684273908,113
1684273912,112
1684273916,111
1684273920,111
1684273924,110
1684273928,110
1684273932,110
1684273937,110
1684273941,109
1684273945,107
1684273950,106
1684273954,105
1684273957,105
1684273961,105
1684273965,104
1684273969,104
1684273974,104
1684273978,104
1684273982,104
1684273987,104
1684273991,104
1684273995,103
1684273999,102
1684274002,102
1684274007,102
1684274011,102
1684293170,1
1684293173,14
1684293176,25
1684293180,25
1684293183,25
1684293187,25
1684293190,25
1684293193,25
1684293197,25
1684293200,25
1684293204,25
1684293207,25
1684293210,25
1684293213,25
1684293217,25
1684293220,25
1684293223,25
1684293227,25
1684293230,25
1684293233,25
1684293237,26
1684293240,26
1684293243,29
1684293247,29
1684293250,30
1684293253,30
1684293257,31
1684293260,33
1684293263,34
1684293267,35
1684293270,35
1684293274,36
1684293277,36
1684293280,37
1684293284,38
1684293287,39
1684293290,39
1684293294,40
1684293297,42
1684293300,42
1684293304,45
1684293307,45
1684293311,46
1684293314,46
1684293317,47
1684293321,47
1684293324,47
1684293328,47
1684293331,47
1684293335,47
1684293338,48
1684293341,48
1684293345,48
1684293348,48
1684293352,49
1684293355,49
1684293359,49
1684293362,50
1684293365,50
1684293369,50
1684293372,51
1684293375,52
1684293379,53
1684293382,55
1684293386,57
1684293389,61
1684293393,62
1684293396,61
1684293400,61
1684293403,60
1684293407,60
1684293410,62
1684293413,62
1684293417,63
1684293420,65
1684293424,70
1684293427,74
1684293431,74
1684293434,75
1684293438,76
1684293441,76
1684293445,77
1684293448,79
1684293452,79
1684293456,82
1684293459,85
1684293463,87
1684293466,89
1684293470,91
1684293474,92
1684293477,93
1684293481,94
1684293484,96
1684293488,99
1684293492,102
1684293495,104
1684293499,105
1684293503,108
1684293506,110
1684293510,111
1684293514,113
1684293518,116
1684293521,116
1684293525,116
1684293529,120
1684293533,122
1684293536,122
1684293540,122
1684293544,122
1684293547,123
1684293551,127
1684293555,127
1684293559,127
1684293562,126
1684293566,129
1684293570,129
1684293574,128
1684293577,128
1684293581,130
1684293586,131
1684293589,132
1684293593,132
1684293597,132
1684293600,131
1684293604,131
1684293608,131
1684293612,131
1684293616,132
1684293620,131
1684293624,132
1684293627,132
1684293631,133
1684293635,133
1684293639,134
1684293643,133
1684293646,131
1684293650,131
1684293654,131
1684293658,131
1684293662,129
1684293666,128
1684293669,127
1684293674,127
1684293677,127
1684293681,124
1684293685,123
1684293689,123
1684293693,122
1684293697,122
1684293701,122
1684293704,121
1684293708,121
1684293712,119
1684293716,119
1684293720,118
1684293724,116
1684293728,115
1684293732,115
1684293736,115
1684293740,114
1684293744,112
1684293748,111
1684293751,111
1684293755,109
1684293759,109
1684293763,107
1684282089,0
1684282092,16
1684282095,25
1684282099,25
1684282102,25
1684282106,25
1684282109,25
1684282112,25
1684282116,25
1684282119,25
1684282122,25
1684282126,25
1684282129,27
1684282132,27
1684282136,27
1684282139,28
1684282142,28
1684282146,28
1684282149,28
1684282152,28
1684282156,29
1684282159,29
1684282163,29
1684282166,29
1684282169,30
1684282172,30
1684282176,32
1684282179,32
1684282182,32
1684282186,32
1684282189,34
1684282192,36
1684282196,38
1684282199,38
1684282203,38
1684282206,41
1684282209,41
1684282213,42
1684282216,42
1684282219,43
1684282223,44
1684282226,44
1684282230,44
1684282233,44
1684282236,45
1684282240,45
1684282243,45
1684282247,45
1684282250,46
1684282253,47
1684282257,48
1684282260,50
1684282264,51
1684282267,54
1684282271,54
1684282274,56
1684282277,56
1684282281,56
1684282284,58
1684282288,59
1684282291,59
1684282295,59
1684282298,61
1684282302,62
1684282305,64
1684282309,66
1684282312,66
1684282316,65
1684282319,65
1684282323,67
1684282326,68
1684282330,71
1684282333,71
1684282337,74
1684282340,75
1684282344,75
1684282347,75
1684282351,75
1684282354,79
1684282358,80
1684282361,81
1684282365,81
1684282368,82
1684282372,82
1684282375,83
1684282379,85
1684282382,88
1684282386,91
1684282390,93
1684282393,94
1684282397,94
1684282400,94
1684282404,98
1684282408,98
1684282411,100
1684282415,103
1684282419,106
1684282422,105
1684282426,105
1684282430,110
1684282434,112
1684282437,114
1684282441,116
1684282445,115
1684282448,116
1684282452,116
1684282456,117
1684282459,120
1684282463,121
1684282467,123
1684282471,123
1684282475,127
1684282479,127
1684282482,128
1684282486,130
1684282490,131
1684282494,131
1684282498,132
1684282502,133
1684282505,135
1684282509,135
1684282513,134
1684282517,134
1684282521,134
1684282524,134
1684282528,134
1684282532,132
1684282536,132
1684282540,131
1684282544,130
1684282548,129
1684282551,129
1684282555,128
1684282559,127
1684282563,127
1684282567,125
1684282570,125
1684282574,125
1684282579,124
1684282582,123
1684282586,123
1684282590,123
1684282594,123
1684282598,123
1684282602,121
1684282605,120
1684282609,120
1684282613,120
1684282617,120
1684282621,120
1684282625,119
1684282629,119
1684282632,119
1684282636,118
1684282640,118
1684282644,118
1684282648,117
1684282652,116
1684282656,116
1684282659,116
1684282663,116
1684282667,116
1684282671,115
1684282675,115
1684282679,114
1684282683,114
1684279720,2
1684279724,25
1684279727,25
1684279730,25
1684279733,25
1684279737,25
1684279740,25
1684279743,25
1684279746,25
1684279749,25
1684279753,25
1684279756,28
1684279760,28
1684279763,29
1684279766,29
1684279769,30
1684279772,30
1684279776,30
1684279779,30
1684279782,30
1684279786,35
1684279789,37
1684279792,37
1684279796,38
1684279799,40
1684279802,40
1684279805,40
1684279808,41
1684279812,41
1684279815,42
1684279819,47
1684279822,48
1684279825,49
1684279828,49
1684279832,50
1684279835,50
1684279838,50
1684279842,50
1684279845,50
1684279848,50
1684279852,51
1684279855,53
1684279859,55
1684279862,56
1684279865,56
1684279869,56
1684279872,56
1684279875,56
1684279878,56
1684279882,58
1684279885,58
1684279889,61
1684279892,61
1684279895,61
1684279898,62
1684279902,62
1684279905,66
1684279909,67
1684279912,68
1684279915,67
1684279919,72
1684279923,75
1684279927,77
1684279930,77
1684279933,78
1684279937,81
1684279940,82
1684279944,82
1684279948,82
1684279951,82
1684279955,83
1684279959,84
1684279962,85
1684279966,89
1684279969,91
1684279973,92
1684279977,94
1684279981,94
1684279985,97
1684279988,100
1684279992,101
1684279996,102
1684280000,105
1684280003,105
1684280007,106
1684280011,106
1684280015,109
1684280019,110
1684280023,111
1684280026,116
1684280030,115
1684280034,116
1684280038,119
1684280042,119
1684280045,120
1684280049,122
1684280053,122
1684280057,122
1684280062,124
1684280066,130
1684280070,132
1684280074,133
1684280079,134
1684280083,133
1684280087,133
1684280091,131
1684280094,132
1684280098,131
1684280103,131
1684280107,129
1684280111,129
1684280116,127
1684280120,127
1684280124,127
1684280128,126
1684280132,124
1684280136,123
1684280140,123
1684280145,123
1684280149,123
1684280153,121
1684280157,120
1684280161,120
1684280166,119
1684280170,118
1684280174,118
1684280177,117
1684280182,115
1684280187,115
1684280191,115
1684280194,114
1684280199,113
1684280203,113
1684280207,113
1684280211,112
1684280215,112
1684280220,112
1684280224,111
1684280228,111
1684280232,111
1684280236,109
1684280241,109
1684280244,108
1684280248,107
1684280252,106
1684280257,105
1684280261,104
1684280265,103
1684280270,102
1684280274,102
1684280277,102
1684280282,101
1684280286,101
1684280290,101
1684280294,101
1684280299,99
1684280303,98
1684280307,97
1684280311,96
1684280315,96
1684301880,2
1684301884,25
1684301887,25
1684301890,25
1684301894,25
1684301897,25
1684301900,25
1684301903,25
1684301906,25
1684301910,25
1684301913,25
1684301917,26
1684301920,26
1684301923,26
1684301926,26
1684301930,26
1684301933,26
1684301936,26
1684301939,26
1684301942,26
1684301946,27
1684301949,28
1684301952,30
1684301956,31
1684301959,32
1684301962,33
1684301965,34
1684301968,34
1684301972,34
1684301975,35
1684301978,35
1684301982,38
1684301985,39
1684301988,40
1684301992,40
1684301995,42
1684301998,43
1684302001,43
1684302005,44
1684302008,45
1684302011,45
1684302014,46
1684302018,48
1684302021,48
1684302024,50
1684302028,50
1684302031,51
1684302034,51
1684302037,51
1684302041,53
1684302044,54
1684302047,56
1684302051,57
1684302054,58
1684302057,59
1684302060,59
1684302064,59
1684302067,59
1684302070,62
1684302074,62
1684302077,64
1684302081,65
1684302084,65
1684302087,67
1684302091,69
1684302094,69
1684302097,72
1684302101,73
1684302104,73
1684302107,74
1684302111,77
1684302114,79
1684302118,81
1684302121,83
1684302125,84
1684302128,84
1684302132,85
1684302135,86
1684302139,87
1684302142,89
1684302146,92
1684302150,93
1684302154,96
1684302158,99
1684302162,102
1684302165,103
1684302169,106
1684302173,105
1684302177,107
1684302180,108
1684302184,111
1684302188,114
1684302192,115
1684302196,116
1684302199,116
1684302203,117
1684302207,119
1684302211,119
1684302215,121
1684302219,123
1684302224,125
1684302227,126
1684302231,127
1684302236,128
1684302240,130
1684302243,130
1684302248,129
1684302252,130
1684302256,129
1684302260,129
1684302264,132
1684302268,132
1684302273,135
1684302277,134
1684302281,135
1684302285,134
1684302289,136
1684302294,135
1684302299,134
1684302303,134
1684302307,134
1684302311,134
1684302315,133
1684302320,133
1684302324,133
1684302328,132
1684302331,131
1684302336,129
1684302341,128
1684302345,128
1684302348,127
1684302352,127
1684302357,126
1684302361,126
1684302365,126
1684302369,126
1684302374,124
1684302378,124
1684302383,123
1684302386,123
1684302390,122
1684302395,121
1684302399,120
1684302402,120
1684302407,119
1684302412,118
1684302416,117
1684302420,115
1684302424,115
1684302428,114
1684302432,113
1684302436,113
1684302440,111
1684302445,111
1684302449,111
1684302454,110
1684302457,110
1684302462,110
1684302465,110
1684302469,109
1684302473,109
1684311382,2
1684311386,25
1684311389,25
1684311392,25
1684311395,25
1684311399,25
1684311402,25
1684311405,25
1684311408,25
1684311411,25
1684311415,25
1684311418,26
1684311422,26
1684311425,26
1684311428,26
1684311431,26
1684311434,26
1684311437,26
1684311441,26
1684311444,26
1684311447,28
1684311450,29
1684311454,29
1684311457,29
1684311460,29
1684311463,29
1684311466,29
1684311470,29
1684311473,29
1684311476,30
1684311479,32
1684311483,32
1684311486,32
1684311489,34
1684311492,34
1684311495,34
1684311499,34
1684311502,34
1684311505,36
1684311508,37
1684311511,37
1684311515,39
1684311518,39
1684311521,39
1684311525,39
1684311528,41
1684311531,42
1684311534,42
1684311538,43
1684311541,44
1684311544,45
1684311548,46
1684311551,48
1684311554,48
1684311557,49
1684311561,50
1684311564,50
1684311567,52
1684311571,54
1684311574,55
1684311577,55
1684311581,54
1684311584,55
1684311587,55
1684311590,57
1684311594,59
1684311597,60
1684311601,61
1684311604,62
1684311607,63
1684311611,64
1684311614,64
1684311617,66
1684311621,68
1684311624,70
1684311628,71
1684311631,71
1684311634,72
1684311638,74
1684311642,75
1684311646,78
1684311650,81
1684311653,83
1684311657,86
1684311661,88
1684311664,88
1684311668,89
1684311671,89
1684311675,88
1684311678,90
1684311682,92
1684311686,95
1684311690,96
1684311694,99
1684311698,102
1684311701,103
1684311705,104
1684311709,104
1684311713,108
1684311717,109
1684311720,109
1684311724,112
1684311728,115
1684311732,116
1684311736,117
1684311740,117
1684311745,119
1684311748,118
1684311752,118
1684311757,119
1684311761,122
1684311764,123
1684311769,125
1684311773,125
1684311777,125
1684311781,127
1684311785,127
1684311789,127
1684311793,127
1684311797,128
1684311801,129
1684311805,127
1684311810,126
1684311814,127
1684311818,125
1684311822,125
1684311826,126
1684311831,127
1684311835,129
1684311839,129
1684311843,128
1684311847,128
1684311851,128
1684311856,127
1684311860,127
1684311864,127
1684311869,129
1684311873,128
1684311878,128
1684311882,127
1684311886,125
1684311890,125
1684311894,125
1684311899,124
1684311903,124
1684311907,124
1684311912,122
1684311916,121
1684311920,121
1684311924,121
1684311928,120
1684311933,120
1684311937,120
1684311942,118
1684311946,118
1684311950,117
1684311955,115
1684311960,115
1684311964,114
1684311968,113
1684311972,113
1684311977,111
1684314620,2
1684314623,25
1684314627,25
1684314630,25
1684314633,25
1684314637,25
1684314640,25
1684314643,25
1684314646,25
1684314649,25
1684314653,25
1684314656,27
1684314659,27
1684314663,27
1684314666,27
1684314669,27
1684314672,27
1684314676,27
1684314679,27
1684314682,27
1684314685,29
1684314689,30
1684314692,31
1684314695,32
1684314698,34
1684314702,34
1684314705,34
1684314708,34
1684314711,34
1684314715,35
1684314718,36
1684314721,36
1684314724,37
1684314728,39
1684314731,39
1684314734,39
1684314737,39
1684314740,39
1684314744,39
1684314747,40
1684314750,43
1684314754,44
1684314757,44
1684314760,44
1684314763,45
1684314767,45
1684314770,46
1684314773,46
1684314777,48
1684314780,50
1684314783,51
1684314787,51
1684314790,51
1684314793,53
1684314797,53
1684314800,53
1684314803,54
1684314807,55
1684314810,55
1684314813,56
1684314817,58
1684314820,63
1684314823,65
1684314827,66
1684314830,66
1684314833,66
1684314836,66
1684314840,66
1684314843,66
1684314847,69
1684314851,70
1684314854,73
1684314858,73
1684314861,73
1684314865,73
1684314868,78
1684314872,79
1684314875,80
1684314879,81
1684314883,84
1684314887,87
1684314891,88
1684314894,88
1684314897,89
1684314901,92
1684314905,92
1684314908,94
1684314912,95
1684314916,98
1684314920,99
1684314924,103
1684314927,106
1684314931,106
1684314935,107
1684314939,108
1684314942,108
1684314946,108
1684314950,109
1684314955,110
1684314958,113
1684314962,114
1684314966,113
1684314970,114
1684314974,119
1684314978,122
1684314982,122
1684314986,123
1684314989,123
1684314994,124
1684314998,123
1684315002,126
1684315006,126
1684315010,126
1684315014,127
1684315018,126
1684315022,126
1684315026,126
1684315030,126
1684315035,127
1684315039,127
1684315043,126
1684315047,126
1684315051,126
1684315056,126
1684315060,126
1684315064,127
1684315069,127
1684315073,127
1684315077,128
1684315082,129
1684315085,128
1684315089,126
1684315094,128
1684315098,129
1684315102,129
1684315106,127
1684315111,127
1684315116,127
1684315120,127
1684315124,126
1684315128,125
1684315132,125
1684315136,123
1684315140,123
1684315145,123
1684315149,122
1684315154,122
1684315158,121
1684315163,120
1684315166,120
1684315171,117
1684315175,117
1684315179,117
1684315184,117
1684315188,117
1684315192,116
1684315197,116
1684315201,114
1684315205,113
1684315209,111
1684315213,111
1684272623,0
1684272627,12
1684272630,25
1684272634,25
1684272637,25
1684272640,25
1684272644,25
1684272647,25
1684272651,25
1684272654,25
1684272657,25
1684272661,25
1684272664,25
1684272667,25
1684272671,25
1684272674,25
1684272677,25
1684272681,25
1684272684,25
1684272688,25
1684272691,25
1684272694,27
1684272698,30
1684272701,32
1684272705,33
1684272708,35
1684272711,35
1684272715,35
1684272718,35
1684272721,35
1684272725,35
1684272728,37
1684272732,37
1684272735,38
1684272738,39
1684272742,39
1684272745,42
1684272749,42
1684272752,43
1684272755,44
1684272759,45
1684272763,46
1684272766,46
1684272769,48
1684272773,50
1684272776,50
1684272780,52
1684272783,52
1684272787,53
1684272790,54
1684272794,54
1684272797,55
1684272801,55
1684272804,56
1684272808,56
1684272811,58
1684272815,59
1684272818,61
1684272822,63
1684272826,64
1684272829,66
1684272833,67
1684272836,67
1684272840,67
1684272843,68
1684272847,71
1684272850,72
1684272854,72
1684272858,75
1684272861,77
1684272865,79
1684272868,81
1684272872,81
1684272876,85
1684272879,85
1684272883,87
1684272886,87
1684272890,88
1684272894,88
1684272897,92
1684272901,94
1684272905,97
1684272908,98
1684272912,98
1684272916,101
1684272919,102
1684272923,104
1684272927,105
1684272931,106
1684272934,107
1684272938,110
1684272942,112
1684272945,116
1684272949,114
1684272953,116
1684272957,117
1684272961,120
1684272964,124
1684272968,123
1684272972,124
1684272976,124
1684272980,125
1684272984,126
1684272987,128
1684272991,129
1684272995,128
1684272999,130
1684273003,132
1684273007,132
1684273011,132
1684273015,133
1684273019,136
1684273022,135
1684273026,135
1684273030,135
1684273034,135
1684273038,137
1684273042,137
1684273046,136
1684273050,136
1684273054,136
1684273058,135
1684273062,135
1684273066,134
1684273070,133
1684273074,133
1684273078,133
1684273082,132
1684273086,132
1684273090,131
1684273094,131
1684273098,129
1684273101,128
1684273105,127
1684273109,126
1684273113,126
1684273117,126
1684273121,125
1684273125,124
1684273129,121
1684273133,121
1684273137,121
1684273141,119
1684273145,118
1684273149,118
1684273153,118
1684273157,118
1684273161,117
1684273165,115
1684273169,115
1684273173,115
1684273177,114
1684273181,113
1684273184,112
1684273188,110
1684273193,110
1684273196,110
1684273200,108
1684273204,107
1684273208,107
1684273212,107
1684273216,106
1684278131,2
1684278135,25
1684278138,25
1684278141,25
1684278144,25
1684278148,25
1684278151,25
1684278154,25
1684278157,25
1684278160,25
1684278164,25
1684278167,26
1684278170,26
1684278173,26
1684278177,26
1684278180,27
1684278183,27
1684278186,27
1684278189,27
1684278193,27
1684278196,27
1684278199,27
1684278203,27
1684278206,27
1684278209,28
1684278212,28
1684278215,28
1684278219,28
1684278222,29
1684278225,30
1684278229,32
1684278232,34
1684278235,34
1684278238,34
1684278242,36
1684278245,36
1684278248,36
1684278251,37
1684278255,39
1684278258,40
1684278261,41
1684278264,44
1684278268,44
1684278271,44
1684278274,47
1684278278,47
1684278281,48
1684278284,49
1684278288,51
1684278291,52
1684278294,54
1684278298,53
1684278301,53
1684278304,54
1684278308,54
1684278311,54
1684278314,54
1684278317,55
1684278321,56
1684278324,57
1684278327,59
1684278331,61
1684278334,62
1684278338,62
1684278341,62
1684278344,62
1684278347,62
1684278351,63
1684278355,65
1684278358,66
1684278362,67
1684278366,69
1684278369,74
1684278373,74
1684278376,74
1684278379,73
1684278383,73
1684278386,75
1684278390,78
1684278394,79
1684278397,80
1684278401,81
1684278405,85
1684278409,87
1684278412,88
1684278416,90
1684278420,92
1684278423,94
1684278427,94
1684278430,95
1684278434,97
1684278438,98
1684278441,98
1684278445,98
1684278449,101
1684278453,102
1684278457,106
1684278461,110
1684278464,111
1684278469,114
1684278473,116
1684278476,117
1684278480,118
1684278484,121
1684278488,123
1684278493,124
1684278497,125
1684278501,126
1684278505,130
1684278509,133
1684278513,134
1684278517,135
1684278521,134
1684278526,136
1684278530,137
1684278534,135
1684278538,136
1684278542,136
1684278546,136
1684278550,136
1684278554,136
1684278558,134
1684278562,134
1684278566,133
1684278571,133
1684278575,132
1684278579,131
1684278583,131
1684278588,131
1684278592,131
1684278596,131
1684278601,130
1684278605,130
1684278609,128
1684278613,128
1684278618,127
1684278622,126
1684278626,125
1684278630,125
1684278634,125
1684278639,123
1684278643,123
1684278647,123
1684278651,122
1684278655,122
1684278660,120
1684278664,120
1684278668,119
1684278673,119
1684278676,118
1684278681,117
1684278685,117
1684278689,117
1684278694,116
1684278698,116
1684278703,115
1684278707,115
1684278712,115
1684278716,114
1684278720,113
1684278724,112
1684287651,1
1684287654,25
1684287658,25
1684287661,25
1684287664,25
1684287667,25
1684287671,25
1684287674,25
1684287677,25
1684287680,25
1684287684,25
1684287687,25
1684287690,25
1684287694,25
1684287697,25
1684287700,25
1684287703,25
1684287706,25
1684287709,25
1684287713,25
1684287716,28
1684287719,29
1684287723,30
1684287726,30
1684287729,30
1684287732,30
1684287735,30
1684287739,30
1684287742,30
1684287745,34
1684287749,36
1684287752,36
1684287755,36
1684287758,36
1684287761,36
1684287765,37
1684287768,37
1684287771,37
1684287775,39
1684287778,40
1684287781,42
1684287784,43
1684287788,43
1684287791,44
1684287794,44
1684287797,44
1684287801,44
1684287804,46
1684287807,47
1684287811,49
1684287814,51
1684287817,53
1684287821,54
1684287824,55
1684287827,55
1684287830,55
1684287834,55
1684287837,56
1684287840,57
1684287844,58
1684287847,58
1684287850,58
1684287854,58
1684287857,58
1684287860,58
1684287863,60
1684287867,62
1684287870,63
1684287873,64
1684287877,66
1684287882,67
1684287885,70
1684287888,70
1684287892,70
1684287895,72
1684287899,73
1684287903,75
1684287906,75
1684287910,76
1684287914,76
1684287917,76
1684287921,76
1684287924,78
1684287928,81
1684287931,81
1684287935,82
1684287938,84
1684287942,86
1684287946,89
1684287950,90
1684287954,93
1684287958,98
1684287961,99
1684287965,98
1684287969,101
1684287972,102
1684287976,104
1684287980,106
1684287984,106
1684287989,112
1684287992,114
1684287996,113
1684288000,112
1684288004,114
1684288008,115
1684288012,117
1684288016,119
1684288020,122
1684288024,122
1684288028,122
1684288032,122
1684288036,123
1684288041,124
1684288045,125
1684288048,124
1684288052,125
1684288056,124
1684288060,124
1684288064,124
1684288068,121
1684288072,121
1684288077,121
1684288081,120
1684288085,120
1684288089,121
1684288094,122
1684288098,122
1684288102,122
1684288106,120
1684288110,120
1684288114,121
1684288118,122
1684288123,122
1684288127,122
1684288131,121
1684288136,121
1684288140,122
1684288144,121
1684288148,121
1684288152,120
1684288157,122
1684288161,122
1684288165,121
1684288169,121
1684288174,120
1684288178,119
1684288182,117
1684288187,117
1684288191,116
1684288195,116
1684288199,116
1684288203,115
1684288207,113
1684288212,111
1684288216,110
1684288221,109
1684288225,108
1684288229,108
1684288233,107
1684288237,106
1684288242,106
1684288246,104
1684308997,1
1684309000,15
1684309004,25
1684309007,25
1684309011,25
1684309014,25
1684309017,25
1684309021,25
1684309024,25
1684309027,25
1684309031,25
1684309034,25
1684309038,25
1684309041,25
1684309044,25
1684309048,25
1684309051,25
1684309054,25
1684309058,25
1684309061,25
1684309064,26
1684309068,28
1684309071,32
1684309074,33
1684309078,33
1684309081,33
1684309084,33
1684309088,33
1684309091,33
1684309094,35
1684309098,35
1684309101,36
1684309105,38
1684309108,39
1684309111,39
1684309115,39
1684309118,39
1684309122,41
1684309125,41
1684309128,42
1684309132,42
1684309135,43
1684309139,45
1684309142,45
1684309145,45
1684309149,46
1684309152,47
1684309155,47
1684309159,48
1684309162,48
1684309166,49
1684309169,51
1684309172,52
1684309176,53
1684309179,53
1684309183,53
1684309186,53
1684309189,55
1684309193,57
1684309196,57
1684309200,59
1684309203,59
1684309207,61
1684309210,61
1684309214,63
1684309217,63
1684309221,64
1684309224,65
1684309228,65
1684309231,68
1684309235,69
1684309238,71
1684309242,71
1684309245,71
1684309249,71
